# Warnings for PRES
# Project : ASD_Fleet
# Update date : 20230921022801

PARAM,WMO,Country,prof_QC=F_once,prof_QC_not_filled_once,No_DMQC_older_1yr,grey_listed 
PRES,6902574,DEU,,X,,
PRES,6902575,DEU,,X,,
PRES,6902584,DEU,,X,,
PRES,6902602,DEU,,X,,
PRES,6902604,DEU,,X,,
PRES,6902612,DEU,,X,,
PRES,6902621,DEU,,X,,
PRES,6902623,DEU,,X,,
PRES,6902624,DEU,,X,,
PRES,6902626,DEU,,X,,
PRES,6902627,DEU,,X,,
PRES,6902632,DEU,,X,,
PRES,6902633,DEU,,X,,
PRES,6902634,DEU,,X,,
PRES,6902656,FRA,,X,,
PRES,6902693,FRA,,X,,
PRES,6902703,FRA,,X,,
PRES,6902704,FRA,,X,,
PRES,6902715,FRA,,X,,
PRES,6902726,FRA,,X,,
PRES,6902746,FRA,,X,,
PRES,6902757,FRA,,X,,
PRES,6902759,FRA,,X,,
PRES,6902760,FRA,,X,,
PRES,6902762,FRA,,X,,
PRES,6902764,FRA,,X,,
PRES,6902772,FRA,,X,,
PRES,6902779,FRA,,X,,
PRES,6902781,FRA,,X,,
PRES,6902782,FRA,,X,,
PRES,6902913,FRA,,X,,
PRES,6902914,FRA,,X,,
PRES,6902916,FRA,,X,,
PRES,6902918,FRA,,X,,
PRES,6902919,FRA,,X,,
PRES,6902921,FRA,,X,,
PRES,6902922,FRA,,X,,
PRES,6902924,FRA,,X,,
PRES,6902926,FRA,,X,,
PRES,6902928,FRA,,X,,
PRES,6902943,FRA,,X,,
PRES,6902945,FRA,,X,,
PRES,6902946,FRA,,X,,
PRES,6902947,FRA,,X,,
PRES,6902948,FRA,,X,,
PRES,6902949,FRA,,X,,
PRES,6902950,FRA,,X,,
PRES,6902964,FRA,,X,,
PRES,6903006,FRA,,X,,
PRES,6903062,FRA,,X,,
PRES,6903175,ITA,,X,,
PRES,6903176,ITA,,X,,
PRES,6903224,ITA,,X,,
PRES,6903245,ITA,,X,,
PRES,6903266,ITA,,X,,
PRES,6903268,ITA,,X,X,
PRES,6903273,NOR,,X,,
PRES,6903547,NOR,,X,,
PRES,6903556,NOR,,X,,
PRES,6903557,NOR,,X,,
PRES,6903561,NOR,,X,,
PRES,6903562,NOR,,X,,
PRES,6904092,DEU,,X,,
PRES,6904113,DEU,,X,,
PRES,7900390,AUS,,X,,
PRES,7900498,DEU,,X,,
PRES,7900504,DEU,,X,,
PRES,7900505,DEU,,X,,
PRES,7900506,DEU,,X,,
PRES,7900507,DEU,,X,,
PRES,7900509,DEU,,X,,
PRES,7900516,DEU,,X,,
PRES,7900517,DEU,,X,,
PRES,7900556,DEU,,X,,
PRES,7900557,DEU,,X,,
PRES,7900558,DEU,,X,,
PRES,7900567,DEU,,X,,
PRES,7900569,DEU,,X,,
PRES,7900570,DEU,,X,,
PRES,7900594,EUR,,X,,
PRES,7900609,AUS,,X,,
PRES,7900611,AUS,,X,,
PRES,7900613,AUS,,X,,
PRES,7900614,AUS,,X,,
PRES,7900618,AUS,,X,,
PRES,7900620,AUS,,X,,
PRES,7900622,AUS,,X,,
PRES,7900623,AUS,,X,,
PRES,7900631,AUS,,X,,
PRES,7900634,AUS,,X,,
PRES,7900638,AUS,,X,,
PRES,7900642,AUS,,X,,
PRES,7900666,USA,,X,,
PRES,7900680,USA,,X,,
PRES,7900688,USA,,X,,
PRES,7900793,USA,,X,,
PRES,7900844,USA,,X,,
PRES,7900868,JPN,,X,X,
